-0.61,0.29,-0.57,-0.18,-0.53,-0.59,0.44,0.26,0.04,0.35,0.12,0.04
-1.06,0.21,-0.46,0.06,-0.36,-0.37,0.06,0.03,0.01,0.06,0.13,0.03
-1.00,0.13,-0.48,0.11,-0.05,-0.14,0.04,0.00,0.01,0.01,0.00,0.02
-1.01,0.16,-0.48,0.03,-0.04,-0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.03,0.16,-0.45,-0.00,-0.02,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.17,-0.45,-0.03,0.01,0.01,0.04,0.00,0.01,0.00,0.00,0.00
-0.98,0.17,-0.45,-0.03,0.01,-0.00,0.06,0.00,0.01,0.00,0.00,0.00
-0.99,0.17,-0.47,-0.02,0.02,-0.00,0.04,0.00,0.01,0.00,0.00,0.00
-1.01,0.16,-0.49,-0.01,0.02,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.17,-0.48,-0.02,0.01,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-0.96,0.17,-0.48,-0.02,-0.00,0.01,0.06,0.00,0.01,0.00,0.00,0.00
-0.98,0.17,-0.49,-0.00,-0.01,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-1.01,0.18,-0.50,0.01,-0.02,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-1.01,0.17,-0.49,0.01,-0.01,0.04,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.10,-0.47,0.01,0.02,0.06,0.02,0.01,0.01,0.00,0.00,0.00
-1.25,-0.54,-0.39,0.22,0.65,0.85,0.34,0.69,0.45,1.90,1.51,4.66
-0.66,-0.39,-0.62,0.06,0.37,0.37,0.92,0.95,0.56,2.15,2.03,5.64
-0.44,0.31,-0.73,-0.29,-0.65,-0.62,0.37,0.09,0.08,0.24,0.18,0.08
-1.03,0.24,-0.50,-0.03,-0.48,-0.33,0.05,0.02,0.01,0.15,0.15,0.01
-1.04,0.13,-0.47,0.10,-0.11,-0.19,0.03,0.01,0.01,0.02,0.00,0.02
-1.02,0.11,-0.47,-0.02,-0.04,-0.04,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.14,-0.46,-0.03,-0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.12,-0.44,-0.02,-0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.16,-0.45,-0.02,-0.01,0.05,0.02,0.01,0.01,0.00,0.00,0.00
-1.01,0.24,-0.47,-0.05,0.03,0.03,0.03,0.01,0.01,0.00,0.00,0.00
-1.00,0.22,-0.47,-0.06,0.03,-0.04,0.02,0.01,0.01,0.00,0.00,0.00
-1.03,0.17,-0.46,0.00,0.01,-0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.16,-0.47,0.02,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.16,-0.48,0.01,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.16,-0.49,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.16,-0.49,0.00,0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.00,0.16,-0.49,0.02,0.00,0.04,0.02,0.00,0.01,0.00,0.00,0.00
-1.12,-0.08,-0.44,-0.01,0.14,0.12,0.06,0.20,0.02,0.03,0.08,0.01
-0.95,-0.47,-0.42,0.20,0.56,0.90,0.82,0.88,0.49,2.97,1.56,3.75
-0.45,-0.16,-0.57,-0.03,0.05,0.38,0.81,0.96,0.49,3.54,2.05,4.81
-0.66,0.26,-0.65,-0.36,-0.61,-0.65,0.26,0.04,0.01,0.48,0.05,0.11
-1.06,0.18,-0.54,-0.06,-0.34,-0.34,0.03,0.01,0.02,0.05,0.05,0.04
-1.05,0.14,-0.45,0.04,-0.10,-0.14,0.02,0.00,0.01,0.00,0.01,0.02
-1.04,0.15,-0.45,-0.00,-0.00,-0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.17,-0.47,-0.01,0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.17,-0.48,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.16,-0.47,0.01,-0.01,-0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.14,-0.46,-0.03,-0.04,-0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.13,-0.44,-0.09,-0.04,-0.04,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.13,-0.42,-0.08,-0.02,-0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.14,-0.42,-0.04,-0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.16,-0.41,-0.04,-0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.17,-0.40,0.00,-0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.14,-0.40,0.07,0.01,0.07,0.02,0.00,0.00,0.00,0.00,0.00
-1.16,-0.20,-0.43,0.08,0.39,0.26,0.08,0.33,0.03,0.01,0.42,0.09
-0.87,-0.55,-0.49,0.26,0.67,0.81,0.83,0.77,0.47,2.07,1.18,3.70
-0.46,0.03,-0.66,-0.23,-0.05,0.19,0.64,0.92,0.47,2.55,1.30,4.52
-0.74,0.46,-0.61,-0.46,-0.53,-0.74,0.13,0.06,0.05,0.30,0.07,0.07
-1.04,0.19,-0.43,0.05,-0.23,-0.43,0.03,0.02,0.01,0.04,0.05,0.09
-1.05,0.12,-0.40,0.10,-0.06,-0.12,0.02,0.00,0.00,0.00,0.00,0.02
-1.05,0.13,-0.41,0.05,-0.00,-0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.14,-0.42,-0.01,0.02,-0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.14,-0.43,-0.02,0.02,-0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.13,-0.44,-0.01,0.02,-0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.13,-0.46,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.13,-0.46,0.06,-0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.10,-0.46,0.08,0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.03,0.08,-0.47,0.06,-0.00,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.03,0.06,-0.48,-0.02,0.01,0.00,0.02,0.00,0.01,0.01,0.00,0.00
-1.02,0.09,-0.49,-0.11,0.03,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.12,-0.47,-0.02,-0.00,0.07,0.04,0.00,0.01,0.02,0.00,0.00
-1.20,-0.28,-0.36,-0.04,0.32,0.22,0.13,0.39,0.04,0.10,0.37,0.08
-0.93,-0.64,-0.31,0.33,0.56,0.55,0.88,0.79,0.72,1.58,1.24,3.58
-0.42,-0.21,-0.50,0.01,-0.20,0.08,0.67,0.72,0.72,1.94,1.41,3.98
-0.84,0.18,-0.55,-0.46,-0.66,-0.54,0.29,0.03,0.02,0.18,0.08,0.04
-1.16,0.11,-0.43,-0.01,-0.31,-0.32,0.04,0.01,0.01,0.06,0.07,0.04
-1.07,0.04,-0.40,0.05,-0.09,-0.11,0.02,0.00,0.01,0.01,0.00,0.02
-1.07,0.07,-0.38,-0.03,0.01,-0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.06,0.10,-0.41,-0.05,0.04,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.11,-0.42,-0.05,0.03,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.11,-0.43,-0.02,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.11,-0.43,-0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.11,-0.43,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.11,-0.44,0.01,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.10,-0.45,-0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.11,-0.46,-0.01,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.11,-0.47,-0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.11,-0.47,0.02,-0.01,0.05,0.02,0.00,0.00,0.00,0.00,0.00
-1.07,0.01,-0.45,0.07,0.04,0.10,0.03,0.02,0.00,0.00,0.02,0.00
-1.14,-0.53,-0.34,0.42,0.58,0.89,0.51,0.78,0.65,2.55,1.37,4.14
-0.56,-0.43,-0.42,-0.06,0.24,0.32,0.97,0.90,0.68,3.17,1.83,5.40
-0.56,0.18,-0.55,-0.52,-0.60,-0.80,0.51,0.06,0.03,0.32,0.07,0.13
-1.13,0.11,-0.46,0.00,-0.37,-0.39,0.05,0.04,0.02,0.16,0.10,0.07
-1.09,0.03,-0.40,0.09,-0.05,-0.12,0.03,0.01,0.00,0.03,0.00,0.01
-1.06,0.09,-0.40,-0.04,0.01,-0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.12,-0.41,-0.04,0.02,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.05,0.14,-0.42,-0.02,0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.15,-0.43,-0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.14,-0.43,0.00,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.14,-0.43,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.14,-0.44,-0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.14,-0.45,-0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.14,-0.45,0.00,-0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.13,-0.44,0.01,-0.02,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.14,-0.44,0.07,-0.03,0.06,0.02,0.00,0.00,0.00,0.00,0.00
-1.04,0.12,-0.42,0.07,-0.02,0.08,0.02,0.00,0.00,0.01,0.00,0.00
-1.12,-0.04,-0.39,-0.02,0.13,0.12,0.06,0.15,0.01,0.01,0.08,0.02
-0.95,-0.54,-0.27,0.26,0.54,0.62,0.81,0.78,0.65,3.37,1.37,2.82
-0.66,-0.26,-0.40,-0.09,0.01,0.22,0.80,0.94,0.69,3.79,1.92,3.33
-0.86,0.29,-0.53,-0.25,-0.56,-0.47,0.16,0.02,0.02,0.36,0.10,0.04
-1.09,0.13,-0.44,0.16,-0.23,-0.20,0.03,0.01,0.01,0.03,0.02,0.03
-1.06,0.11,-0.44,-0.02,-0.06,-0.04,0.02,0.00,0.01,0.01,0.01,0.00
-1.03,0.19,-0.44,-0.11,0.05,-0.01,0.02,0.00,0.01,0.00,0.00,0.00
-1.01,0.23,-0.46,-0.13,0.08,-0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.26,-0.49,-0.09,0.06,0.00,0.02,0.00,0.01,0.00,0.00,0.00
-0.97,0.27,-0.49,0.04,-0.03,0.01,0.02,0.00,0.01,0.01,0.00,0.00
-1.00,0.22,-0.47,0.10,-0.08,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-1.03,0.19,-0.45,0.08,-0.05,0.04,0.02,0.00,0.00,0.00,0.00,0.00
-1.03,0.20,-0.45,0.01,0.03,0.03,0.02,0.00,0.00,0.01,0.00,0.00
-1.01,0.22,-0.48,-0.08,0.08,-0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.98,0.23,-0.51,-0.07,0.05,-0.02,0.02,0.00,0.01,0.00,0.00,0.00
-0.98,0.22,-0.52,-0.00,-0.01,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.22,-0.50,0.02,-0.04,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.22,-0.49,0.04,-0.02,0.06,0.02,0.00,0.01,0.00,0.00,0.00
-1.09,0.03,-0.48,0.07,0.12,0.13,0.06,0.16,0.01,0.00,0.09,0.01
-0.91,-0.56,-0.44,0.28,0.49,0.66,0.87,0.79,0.55,2.69,1.35,3.08
-0.53,-0.33,-0.53,-0.17,0.09,0.04,0.82,0.91,0.57,3.11,1.64,4.09
-0.81,0.25,-0.57,-0.40,-0.45,-0.76,0.22,0.03,0.02,0.29,0.06,0.16
-1.10,0.14,-0.51,0.09,-0.20,-0.24,0.04,0.02,0.02,0.07,0.06,0.08
-1.02,0.14,-0.51,0.06,-0.01,-0.00,0.02,0.01,0.01,0.01,0.01,0.00
-1.00,0.20,-0.52,-0.01,0.02,0.00,0.02,0.00,0.01,0.00,0.00,0.00
-0.99,0.20,-0.52,-0.05,0.01,0.00,0.02,0.00,0.01,0.00,0.00,0.00
-1.00,0.20,-0.50,-0.11,0.03,-0.03,0.02,0.00,0.01,0.00,0.00,0.00
-0.97,0.25,-0.52,-0.10,0.07,-0.01,0.02,0.00,0.01,0.00,0.00,0.00
-0.94,0.28,-0.55,-0.01,0.01,0.04,0.02,0.00,0.01,0.01,0.01,0.00
-0.95,0.25,-0.53,0.05,-0.09,0.05,0.02,0.00,0.01,0.00,0.00,0.00
-1.00,0.24,-0.49,0.02,-0.09,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.02,0.24,-0.47,-0.03,0.03,0.00,0.02,0.00,0.01,0.00,0.01,0.00
-0.97,0.26,-0.50,-0.04,0.08,0.01,0.02,0.00,0.01,0.00,0.01,0.00
-0.95,0.26,-0.52,0.05,-0.05,0.03,0.02,0.00,0.01,0.00,0.01,0.00
-1.00,0.22,-0.49,0.06,-0.06,0.04,0.02,0.00,0.01,0.00,0.01,0.00
-1.27,-0.32,-0.36,0.19,0.58,0.54,0.14,0.60,0.13,0.65,0.78,1.60
-0.95,-0.52,-0.40,0.11,0.54,0.66,0.81,0.85,0.61,3.11,2.20,5.56
-0.60,0.16,-0.59,-0.46,-0.36,-0.41,0.52,0.57,0.48,2.64,1.45,4.55
-0.95,0.29,-0.56,-0.22,-0.38,-0.70,0.08,0.08,0.01,0.44,0.08,0.18
-1.07,0.08,-0.47,0.26,-0.13,-0.16,0.03,0.00,0.01,0.02,0.01,0.04
-1.03,0.10,-0.45,0.12,-0.08,0.02,0.02,0.00,0.00,0.01,0.00,0.00
-1.00,0.14,-0.46,0.07,0.01,0.21,0.02,0.00,0.01,0.00,0.01,0.06
-0.86,0.32,-0.50,0.21,0.22,0.75,0.03,0.04,0.01,0.04,0.05,0.19
-0.53,0.49,-0.71,0.54,0.55,0.92,0.07,0.02,0.05,0.09,0.04,0.10
-0.14,0.42,-0.97,0.33,0.42,0.42,0.05,0.02,0.03,0.21,0.11,0.12
0.04,0.33,-1.01,-0.02,0.09,0.09,0.00,0.00,0.02,0.01,0.02,0.00
0.05,0.32,-0.97,0.02,0.04,0.01,0.00,0.00,0.02,0.00,0.00,0.00
