-1.02,0.31,-0.37,0.00,-0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.30,-0.37,-0.00,-0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.00,0.30,-0.36,0.00,-0.01,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-1.03,0.22,-0.38,0.04,0.03,0.03,0.09,0.02,0.01,0.00,0.00,0.00
-1.04,-0.29,-0.25,0.93,0.86,0.90,0.91,0.63,0.33,3.39,2.79,3.49
-0.40,-0.25,-0.52,0.21,0.61,0.21,1.29,0.76,0.50,5.58,3.36,5.59
-0.30,0.36,-0.75,-0.94,-0.42,-0.97,0.34,0.14,0.07,0.70,0.10,0.65
-0.96,0.43,-0.44,-0.17,-0.30,-0.40,0.05,0.02,0.03,0.20,0.02,0.13
-1.09,0.30,-0.33,0.11,-0.10,-0.19,0.03,0.01,0.00,0.01,0.02,0.00
-1.04,0.27,-0.35,-0.01,0.02,-0.10,0.02,0.00,0.00,0.01,0.00,0.01
-0.99,0.30,-0.35,-0.07,0.02,-0.00,0.04,0.00,0.01,0.00,0.00,0.00
-0.99,0.32,-0.36,-0.04,0.02,0.01,0.04,0.00,0.01,0.00,0.00,0.00
-1.01,0.33,-0.37,-0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.32,-0.38,0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.32,-0.39,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.00,0.31,-0.39,0.01,-0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.22,-0.13,-0.45,0.29,0.21,0.23,0.14,0.53,0.05,0.50,0.14,0.27
-0.79,-0.39,-0.52,0.68,0.74,0.74,1.10,0.60,0.37,4.49,2.80,4.39
-0.24,0.16,-0.61,-0.26,0.32,-0.09,0.68,0.40,0.35,5.32,3.16,5.51
-0.68,0.51,-0.55,-0.78,-0.36,-0.78,0.20,0.03,0.05,0.51,0.03,0.36
-1.03,0.45,-0.38,-0.06,-0.16,-0.27,0.03,0.01,0.01,0.10,0.02,0.01
-1.02,0.35,-0.37,0.12,-0.01,-0.16,0.02,0.01,0.01,0.01,0.01,0.01
-1.00,0.32,-0.38,0.05,0.01,-0.05,0.02,0.00,0.00,0.01,0.00,0.00
-1.00,0.34,-0.39,-0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-0.99,0.34,-0.40,0.01,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-0.97,0.34,-0.40,0.01,-0.00,0.02,0.04,0.01,0.01,0.00,0.00,0.00
-0.97,0.33,-0.40,0.01,-0.01,0.01,0.04,0.01,0.01,0.00,0.00,0.00
-1.00,0.32,-0.41,-0.01,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.24,-0.24,-0.36,0.88,0.74,1.05,0.31,0.65,0.19,2.81,2.07,4.50
-0.60,-0.23,-0.63,0.45,0.54,0.55,1.24,0.97,0.36,4.61,2.55,6.39
-0.18,0.41,-0.77,-0.85,-0.45,-0.80,0.47,0.33,0.11,0.89,0.14,0.70
-0.87,0.48,-0.45,-0.45,-0.44,-0.46,0.11,0.01,0.03,0.20,0.04,0.08
-1.06,0.41,-0.31,-0.01,-0.15,-0.26,0.03,0.01,0.01,0.03,0.09,0.00
-1.00,0.35,-0.33,0.03,0.04,-0.13,0.02,0.01,0.01,0.01,0.00,0.01
-0.99,0.36,-0.35,-0.02,0.02,-0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.00,0.36,-0.36,-0.02,0.02,-0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.00,0.36,-0.36,-0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.00,0.36,-0.36,-0.02,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-0.98,0.35,-0.35,-0.01,0.00,0.01,0.04,0.01,0.01,0.00,0.00,0.00
-0.98,0.34,-0.36,-0.00,0.00,0.01,0.04,0.01,0.01,0.00,0.00,0.00
-1.00,0.34,-0.37,-0.01,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.26,-0.28,-0.23,1.10,1.00,0.93,0.28,0.54,0.33,3.64,3.04,3.33
-0.61,-0.48,-0.39,0.51,0.89,0.56,1.36,0.64,0.57,6.72,3.44,4.93
-0.11,0.30,-0.73,-1.08,-0.24,-0.85,0.50,0.44,0.18,1.47,0.19,0.87
-0.68,0.59,-0.58,-0.53,-0.30,-0.66,0.05,0.02,0.05,0.26,0.01,0.16
-0.94,0.49,-0.39,-0.01,-0.17,-0.27,0.03,0.01,0.01,0.03,0.03,0.01
-1.01,0.39,-0.39,0.10,-0.06,-0.12,0.02,0.01,0.00,0.01,0.01,0.01
-0.98,0.32,-0.38,0.06,-0.05,0.14,0.02,0.01,0.00,0.01,0.01,0.07
-0.86,0.49,-0.45,0.50,0.27,0.62,0.05,0.04,0.02,0.30,0.10,0.14
-0.40,0.47,-0.73,0.76,0.60,0.54,0.14,0.06,0.08,0.24,0.07,0.19
-0.00,0.25,-0.97,0.30,0.38,0.02,0.01,0.01,0.07,0.18,0.12,0.04
0.04,0.22,-1.04,0.08,0.07,-0.19,0.00,0.00,0.05,0.00,0.00,0.01
-0.01,0.22,-1.03,0.06,0.09,-0.26,0.00,0.00,0.02,0.01,0.00,0.00
