4484,3328,-1768,-320,-924,70
3558,2713,-1195,-135,-1607,333
2784,2532,-827,-343,-2081,529
2108,2936,-671,-484,-2446,662
1558,3595,-443,-180,-2743,717
922,3854,287,974,-3092,682
541,3652,631,1589,-3183,545
-512,3205,1003,2293,-3016,-397
-771,3058,873,2275,-2945,-617
-942,2927,647,2212,-2863,-822
-1100,2789,488,2171,-2770,-1008
-1185,2783,410,2183,-2701,-1216
-1194,2722,331,2232,-2671,-1396
-1342,2131,246,2101,-2605,-1834
-1362,2106,91,2018,-2573,-1909
-1407,2106,-90,2070,-2579,-1963
-1481,2068,-174,2197,-2592,-1997
-1492,1990,-208,2385,-2623,-2010
-1512,1846,-218,2574,-2662,-1995
-1560,1759,-175,2746,-2691,-1954
-1549,1592,-223,2885,-2704,-1886
-1599,1440,-247,2969,-2722,-1785
-1732,1283,-266,3020,-2704,-1674
-1934,973,-317,3017,-2587,-1473
-2027,866,-394,2971,-2491,-1355
-2026,751,-441,2912,-2405,-1253
-2187,333,-573,2501,-1932,-835
-2229,243,-580,2375,-1838,-744
-2248,202,-458,2232,-1679,-627
-2255,175,-492,2200,-1580,-545
-2249,96,-503,2205,-1488,-469
-2269,5,-549,2198,-1367,-386
-2347,-117,-563,2177,-1249,-322
-2414,-306,-550,2110,-1127,-266
-2503,-433,-503,1998,-992,-204
-2601,-575,-467,1865,-843,-129
-2897,-956,-720,1392,-339,102
-2967,-1023,-975,1159,-134,140
-2993,-1025,-1120,987,8,165
-2783,-1116,-1291,795,96,233
-2456,-1313,-1802,542,-25,326
-2086,-1400,-2443,187,-367,385
-2452,-820,-2954,-17,-757,370
-2676,-239,-2383,51,-932,377
-2855,70,-1667,289,-895,401
-2716,69,-946,333,-385,226
-2619,196,-1002,55,-345,99
-2579,324,-1056,-105,-321,1
-2579,360,-1072,-153,-291,-77
-2597,342,-1061,-142,-269,-126
-2606,312,-1036,-109,-234,-157
-2547,289,-1028,-74,-194,-156
-2492,276,-1057,-52,-152,-142
-2418,267,-1112,-48,-127,-117
-2418,272,-1133,-52,-115,-98
-2374,275,-1083,-71,-113,-81
-2304,335,-1057,-146,-86,-77
-2264,381,-1029,-208,-63,-94
-2241,432,-1020,-236,-32,-104
-2252,476,-1009,-253,-6,-110
-2186,513,-1073,-204,67,-91
-2159,496,-1084,-200,98,-65
-2140,459,-1081,-220,117,-15
-2128,432,-1067,-245,120,21
-2170,296,-1072,-397,112,131
-2158,252,-1095,-463,121,167
-2166,223,-1135,-554,154,209
-2179,173,-1180,-667,198,258
-2134,143,-1252,-803,253,316
-2077,168,-1323,-939,311,374
-1937,260,-1540,-1131,477,564
