419	-2439	500	-1137	-460	-89	-242
420	-2413	506	-1183	-474	-78	-228
421	-2404	530	-1156	-449	-59	-199
422	-2714	367	-999	-478	122	17
423	-2705	413	-1001	-483	167	31
424	-2701	457	-990	-448	199	37
425	-2680	523	-966	-372	226	28
426	-2631	523	-936	-276	241	23
427	-2530	437	-843	-181	267	17
428	-2423	270	-863	-210	278	-7
429	-2359	229	-885	-240	270	-27
430	-2344	248	-865	-244	257	-25
431	-2287	289	-858	-217	241	5
432	-2278	299	-864	-168	224	35
433	-2229	234	-848	-106	182	101
434	-2202	235	-803	-85	165	116
435	-2158	244	-796	-66	164	115
436	-2114	292	-766	-40	169	112
437	-2050	413	-807	22	166	14
438	-2000	454	-830	49	142	-34
439	-1992	413	-990	12	-75	-55
440	-1985	401	-1031	-56	-136	-12
441	-2003	420	-1057	-116	-179	39
442	-2057	449	-1108	-152	-203	89
443	-2115	465	-1169	-172	-216	127
444	-2252	583	-1263	-196	-212	195
445	-2306	673	-1321	-186	-212	214
446	-2352	823	-1324	-151	-197	215
447	-2351	919	-1336	-108	-188	190
448	-2363	979	-1295	-64	-199	172
449	-2352	1026	-1211	-20	-192	155
450	-2356	1059	-1168	29	-192	151
451	-2311	1038	-1138	95	-186	136
452	-2280	1019	-1195	138	-171	117
453	-2252	980	-1210	172	-154	107
454	-2236	922	-1186	199	-131	98
455	-2241	900	-1180	227	-102	103
456	-2287	817	-1074	233	-55	112
457	-2157	810	-1110	95	-20	95
458	-2109	869	-1083	120	-7	57
459	-2124	848	-1072	149	4	38
460	-2124	752	-980	106	43	-11
461	-2111	742	-991	59	69	-26
462	-2087	772	-999	30	82	-41
463	-2046	797	-1033	18	92	-58
464	-2065	810	-1051	15	90	-82
465	-2082	823	-1024	25	84	-101
466	-2105	808	-1012	43	68	-121
467	-2151	795	-1020	60	46	-132
468	-2152	736	-1027	76	4	-127
469	-2168	680	-1024	60	1	-116
470	-2158	675	-1054	45	-3	-102
471	-2155	681	-1053	32	-11	-89
472	-2168	711	-1057	27	-15	-73
473	-2223	669	-1065	13	-25	-53
474	-2223	675	-1081	8	-19	-43
475	-2240	653	-1170	97	4	-2
476	-2227	624	-1172	113	9	-7
477	-2218	605	-1198	127	13	-14
478	-2220	593	-1195	134	14	-35
479	-2204	599	-1167	148	8	-47
480	-2199	577	-1086	169	11	-79
481	-2197	529	-1028	155	21	-99
482	-2236	447	-979	56	38	-116
483	-2229	406	-987	-33	36	-127
484	-2233	483	-988	-173	16	-141
485	-2245	489	-994	-196	16	-153
486	-2248	493	-1000	-215	30	-166
487	-2249	500	-1007	-237	56	-177
488	-2248	518	-999	-256	81	-188
489	-2246	499	-985	-276	143	-187
490	-2247	471	-988	-313	170	-172
491	-2261	474	-993	-350	186	-161
492	-2191	487	-1012	-381	227	-170
493	-2173	473	-989	-427	245	-163
494	-2152	478	-1014	-476	266	-151
495	-2123	508	-1007	-513	278	-139
496	-2180	511	-985	-532	283	-128
497	-2194	512	-957	-555	258	-117
498	-2223	539	-984	-569	231	-108
499	-2171	580	-1025	-610	170	-86
500	-2162	621	-1040	-606	148	-82
501	-2146	659	-1040	-593	125	-74
502	-2145	672	-1039	-581	106	-71
503	-2174	738	-1035	-562	75	-74
504	-2177	730	-1071	-561	57	-74
505	-2205	769	-1095	-557	49	-69
506	-2202	797	-1143	-518	48	-62
507	-2221	803	-1250	-284	33	-88
508	-2250	739	-1200	-271	40	-92
509	-2283	687	-1193	-302	49	-103
510	-2226	920	-1328	-125	-1	-70
511	1	1	-1	1	1	-1
512	-2236	830	-1196	147	-12	-16
513	-2248	696	-1141	208	-11	7
514	-2266	582	-1093	202	-6	29
515	-2260	530	-1050	134	9	69
516	-2239	536	-1013	122	16	90
517	-2242	557	-1024	124	24	101
518	-2215	585	-1036	113	22	117
519	-2199	600	-1059	122	13	112
520	-2195	649	-1074	141	-3	111
521	-2180	680	-1058	193	-25	107
522	-2186	656	-1038	322	-72	98
523	-2179	647	-992	383	-89	92
524	-2188	655	-1013	428	-105	84
525	-2171	678	-995	466	-131	76
526	-2153	680	-1011	508	-191	50
527	-2045	1009	-1035	898	-532	149
528	-2087	991	-989	1035	-605	206
529	-2110	916	-949	1107	-668	263
530	-2114	993	-1067	1260	-817	469
531	-2132	1062	-1075	1409	-862	554
532	-2136	1099	-1032	1571	-897	623
533	-2152	1163	-983	1754	-935	707
534	-2134	1224	-941	1940	-965	783
535	-2110	1262	-577	2288	-1005	955
536	-2047	1223	-419	2437	-1009	1076
537	-1951	1168	-180	2533	-999	1199
538	-1853	1200	-30	2604	-972	1335
539	-1787	1217	56	2676	-941	1486
540	-1780	1263	240	2877	-876	1784
541	-1843	1271	337	3057	-830	1980
542	-1916	1337	394	3250	-786	2157
543	-2050	1349	456	3491	-754	2324
544	-2239	1319	484	3725	-733	2486
545	-3277	656	855	3682	-572	3442
546	-3711	783	934	3522	-489	3722
547	-3943	860	955	3497	-365	3941
548	-3851	731	833	3575	-142	3979
549	-3743	-707	605	3554	234	3455
550	-4083	-2044	844	3012	492	2917
551	-4543	-3477	892	2099	782	2341
552	-7586	-6236	1262	-449	1331	835
553	-17488	-10126	4625	-6413	3471	-2763
554	-18517	-8624	4904	-8498	5802	-4334
555	-16736	-5010	3890	-9418	8261	-5159
556	-14602	-1951	2701	-8934	10435	-5378
557	-12897	1097	2100	-6564	11551	-5096
558	-13318	247	4421	-3275	12057	-4412
559	-13628	162	5151	78	11539	-3174
560	-14314	-1883	5835	2437	9706	-999
561	-13869	-2191	8504	3794	7223	2085
562	-32768	12905	-216	15684	1866	-3299
563	7129	-32767	-9185	2647	-4489	-4407
564	-2643	-23258	2270	-6186	-1181	-2927
565	-3106	1963	10682	-12189	1810	1722
566	7568	-2688	-4535	-13765	3748	4419
567	8845	2937	-4553	-9359	3024	5086
568	10069	8708	-3041	-3359	2520	3910
569	10558	11790	-4104	4086	2383	1469
570	7046	5549	-4166	8588	1265	-453
571	6580	-1395	-2008	8835	444	-1775
572	4670	-5144	-721	6020	398	-2043
573	3434	-5187	-1518	2504	747	-1839
574	2910	-4930	-2203	-536	916	-1607
575	2182	-4594	-1238	-2854	1196	-1208
576	1630	-3469	-1287	-4558	1162	-523
577	787	941	-2466	-5365	786	1083
578	190	3064	-2849	-3951	630	1348
579	271	3972	-3188	-2085	585	1517
580	1591	1248	-2176	2888	682	157
581	1564	488	-2011	2206	547	-174
582	932	252	-2393	569	459	-602
583	794	514	-2520	-422	396	-769
584	794	851	-2625	-992	317	-870
585	587	1257	-2722	-1248	206	-968
586	895	1352	-2440	-1361	-67	-1007
587	1026	1502	-2376	-1342	-362	-1038
588	1119	1518	-2345	-1317	-717	-1077
589	1077	1434	-2212	-1369	-1086	-1103
590	1069	1508	-2043	-1489	-1426	-1074
591	972	1463	-2024	-1651	-1729	-1030
592	526	1469	-1906	-2005	-2183	-1002
593	319	1587	-1799	-2162	-2290	-993
594	197	1714	-1767	-2229	-2342	-1025
595	0	0	0	0	0	0
596	117	1912	-1719	-2201	-2444	-1231
597	-177	2085	-1297	-1721	-2843	-1541
598	-500	1845	-1242	-1751	-2871	-1532
599	-891	2008	-1370	-1232	-2782	-1783
600	-959	2114	-1327	-901	-2745	-1850
601	-1027	2014	-1237	-591	-2713	-1839
602	-1177	1745	-1095	-388	-2681	-1798
603	-1340	1492	-1001	-301	-2617	-1727
604	-1452	1381	-1005	-237	-2528	-1672
605	-1561	1374	-994	-109	-2453	-1653
606	-1624	1385	-1023	72	-2367	-1644
607	-1733	1425	-1029	301	-2299	-1611
608	-1887	1402	-972	509	-2237	-1545
609	-2014	1304	-887	647	-2169	-1443
610	-2182	1192	-792	705	-2104	-1344
611	-2370	1047	-795	729	-1970	-1200
612	-2390	1030	-823	795	-1897	-1164
613	-2831	547	-643	828	-1585	-944
614	-2907	423	-715	677	-1471	-885
615	-2921	359	-759	570	-1360	-877
616	0	0	0	0	0	0
617	-2934	438	-815	546	-1115	-909
618	-2938	547	-810	790	-920	-899
619	-2891	422	-703	947	-808	-884
620	-2828	346	-711	1049	-710	-882
621	-2762	241	-739	1117	-607	-880
622	-2688	155	-733	1153	-524	-890
623	-2499	-6	-609	1142	-350	-900
624	-2439	-136	-587	1091	-323	-898
625	-2367	-252	-594	1013	-299	-895
626	-2304	-242	-577	917	-286	-877
627	-2258	-218	-604	842	-265	-839
628	-2210	-154	-642	798	-257	-787
629	-2192	-109	-633	781	-250	-726
630	-2217	-114	-610	779	-254	-659
631	-1995	47	-838	789	-279	-295
632	-1845	54	-864	777	-295	-259
633	-1896	-92	-835	707	-344	-289
634	-2040	-272	-760	510	-375	-352
635	-2148	-294	-730	217	-402	-413
636	0	0	0	0	0	0
637	-2332	-62	-817	-255	-463	-544
638	-2457	175	-847	-348	-485	-639
639	-2509	174	-867	-331	-468	-687
640	-2569	198	-885	-336	-431	-729
641	0	0	0	0	0	0
642	-2605	279	-909	-371	-335	-787
643	-2560	404	-1035	-359	-245	-798
644	-2495	480	-1067	-302	-202	-784
645	-2457	474	-1104	-247	-166	-753
646	-2424	420	-1134	-227	-125	-693
647	-2407	364	-1189	-284	-20	-496
648	-2424	571	-1253	22	120	-242
649	-2415	621	-1197	148	120	-193
650	-2405	543	-1132	213	104	-149
651	-2384	445	-1089	211	81	-113
652	-2378	431	-1032	167	58	-89
653	-2343	466	-1029	132	50	-54
654	-2345	507	-1031	140	33	-15
655	-2343	552	-1009	183	27	17
656	-2340	579	-1007	259	25	54
657	-2340	584	-1016	336	30	88
658	-2319	503	-1004	387	39	119
659	-2315	403	-1003	406	54	151
660	-2268	337	-1015	406	73	185
661	-2231	338	-987	403	91	223
662	-2210	384	-991	417	95	266
663	-2189	440	-1014	468	99	308
664	-2144	462	-941	630	85	366
665	-2125	194	-824	699	6	387
666	-2174	141	-802	684	-14	360
667	-2226	107	-725	664	-30	329
668	-2262	64	-685	678	-42	321
669	-2333	0	-542	735	-103	323
670	-2360	-33	-532	696	-138	325
671	-2356	-89	-536	634	-166	316
672	-2331	-90	-576	535	-183	301
673	-2303	-63	-608	426	-199	300
674	-2284	-32	-657	323	-201	293
675	-2283	21	-664	252	-195	278
676	-2318	54	-697	187	-192	255
677	-2338	78	-717	132	-185	228
678	-2366	146	-762	77	-180	203
679	-2412	271	-827	52	-169	186
680	-2481	375	-865	64	-155	190
681	-2481	488	-936	105	-142	210
682	-2482	316	-1239	174	-74	110
683	-2547	276	-1259	113	-54	71
684	-2567	272	-1327	38	-43	75
685	-2512	288	-1415	-90	-10	180
686	-2472	338	-1607	-120	17	273
687	-2475	301	-1690	-100	37	321
688	-2506	268	-1670	-56	63	339
689	-2539	267	-1630	-14	85	356
690	0	0	0	0	0	0
691	-2524	293	-1496	-35	81	382
692	-2415	505	-1293	-226	31	343
693	-2238	927	-1212	-404	10	217
694	-2201	991	-1224	-432	16	166
695	-2194	996	-1234	-471	32	139
696	-2154	1025	-1265	-504	61	122
697	-2102	1071	-1290	-523	71	117
698	-2045	1105	-1358	-509	85	131
699	-1878	1081	-1627	-283	40	210
700	-1874	1080	-1629	-228	28	222
701	-1904	1099	-1592	-188	31	231
702	-2018	1091	-1527	-156	50	220
703	-2114	1040	-1434	-111	128	146
704	-2089	1011	-1423	-82	192	89
705	-2026	969	-1416	-35	248	32
706	-1952	950	-1441	40	299	-10
707	-1893	862	-1446	109	334	-31
708	-1861	592	-1375	187	379	-16
709	-1923	482	-1283	170	382	19
710	0	0	0	0	0	0
711	-2084	344	-1175	118	393	81
712	-2140	343	-1104	94	402	51
713	-2126	406	-1060	97	384	40
714	-2098	433	-1055	123	345	32
715	-2056	494	-1047	169	296	11
716	-1845	523	-902	280	-134	56
717	0	0	0	0	0	0
718	-1910	506	-949	237	-260	97
719	-1998	443	-1021	166	-338	169
720	-2070	406	-1105	108	-359	218
